QueryNumber;DocRanking;DocNumber;Similarity
00001;76;00510;0.511553591638846
00001;77;00730;0.511553591638846
00001;78;01078;0.5101663663365922
00001;79;01102;0.5086582517939287
00001;80;00263;0.5086582517939285
00001;81;00147;0.5074271641520771
00001;82;00582;0.5074271641520771
00001;83;01201;0.5074271641520771
00001;84;00957;0.5044346789904598
00001;85;00711;0.49790804663301746
00001;86;00712;0.49790804663301746
00001;87;00960;0.4942275321308175
00001;88;00246;0.4871064714280953
00001;89;01107;0.4871064714280953
00001;90;00481;0.4839477413316389
00001;91;00296;0.48188304346410316
00001;92;00316;0.48188304346410316
00001;93;00386;0.48188304346410316
00001;94;00765;0.48188304346410316
00001;95;00766;0.48188304346410316
00001;96;00836;0.48188304346410316
00001;97;00958;0.48188304346410316
00001;98;01003;0.48188304346410316
00001;99;01215;0.48188304346410316
00001;100;01120;0.4818830434641031
00001;101;01197;0.4818830434641031
00001;102;00546;0.48188304346410304
00001;103;00733;0.48188304346410304
00001;104;01041;0.48188304346410304
00001;105;00658;0.4720264177719281
00001;106;00047;0.47202641777192805
00001;107;00265;0.47202641777192805
00001;108;00478;0.47202641777192805
00001;109;00503;0.47202641777192805
00001;110;00559;0.47202641777192805
00001;111;00096;0.4664590135364691
00001;112;00539;0.4664590135364691
00001;113;00467;0.466459013536469
00001;114;00430;0.46450402557693926
00001;115;00876;0.46450402557693926
00001;116;01055;0.46450402557693926
00001;117;00067;0.4645040255769392
00001;118;00287;0.4645040255769392
00001;119;00497;0.4645040255769392
00001;120;01042;0.4645040255769392
00001;121;00505;0.46368275484787697
00001;122;00967;0.46368275484787697
00001;123;00440;0.4636827548478769
00001;124;00461;0.4636827548478769
00001;125;00636;0.4636827548478769
00001;126;00867;0.45245164411487687
00001;127;00400;0.44772767152856724
00001;128;01029;0.44772767152856724
00001;129;01149;0.4477276715285672
00001;130;01150;0.4477276715285672
00001;131;01199;0.44772767152856713
00001;132;00139;0.44640715410913767
00001;133;00527;0.44640715410913756
00001;134;00463;0.44200316547193597
00001;135;00027;0.4388508930851281
00001;136;00053;0.43775648517886
00001;137;00520;0.4372985815634042
00001;138;00925;0.4338920763131497
00001;139;00151;0.4311378112860715
00001;140;00847;0.42820754275800377
00001;141;00040;0.427892602634838
00001;142;00484;0.41573923056707335
00001;143;00028;0.4082482904638631
00001;144;00101;0.4082482904638631
00001;145;00201;0.4082482904638631
00001;146;00321;0.4082482904638631
00001;147;00324;0.4082482904638631
00001;148;00334;0.4082482904638631
00001;149;00373;0.4082482904638631
00001;150;00453;0.4082482904638631
00001;151;00570;0.4082482904638631
00001;152;00652;0.4082482904638631
00001;153;00810;0.4082482904638631
00001;154;00840;0.4082482904638631
00001;155;00878;0.4082482904638631
00001;156;00892;0.4082482904638631
00001;157;00973;0.4082482904638631
00001;158;01044;0.4082482904638631
00001;159;00303;0.4082482904638631
00001;160;00435;0.4082482904638631
00001;161;00522;0.4082482904638631
00001;162;00526;0.4082482904638631
00001;163;00567;0.4082482904638631
00001;164;00741;0.4082482904638631
00001;165;00789;0.4082482904638631
00001;166;00850;0.4082482904638631
00001;167;01026;0.4082482904638631
00001;168;01185;0.4082482904638631
00001;169;01193;0.4082482904638631
00001;170;00060;0.4082482904638631
00001;171;00109;0.4082482904638631
00001;172;00239;0.4082482904638631
00001;173;00596;0.4082482904638631
00001;174;00617;0.4082482904638631
00001;175;00701;0.4082482904638631
00001;176;00846;0.4082482904638631
00001;177;00943;0.4082482904638631
00001;178;00990;0.4082482904638631
00001;179;01036;0.4082482904638631
00001;180;01234;0.4082482904638631
00001;181;00122;0.4082482904638631
00001;182;00171;0.4082482904638631
00001;183;00277;0.4082482904638631
00001;184;00444;0.4082482904638631
00001;185;00529;0.4082482904638631
00001;186;00532;0.4082482904638631
00001;187;00854;0.4082482904638631
00001;188;00861;0.4082482904638631
00001;189;01059;0.4082482904638631
00001;190;00114;0.4082482904638631
00001;191;00256;0.4082482904638631
00001;192;00266;0.4082482904638631
00001;193;00564;0.4082482904638631
00001;194;01121;0.4082482904638631
00001;195;00001;0.4082482904638631
00001;196;00003;0.4082482904638631
00001;197;00004;0.4082482904638631
00001;198;00005;0.4082482904638631
00001;199;00007;0.4082482904638631
00001;200;00013;0.4082482904638631
00001;201;00015;0.4082482904638631
00001;202;00018;0.4082482904638631
00001;203;00019;0.4082482904638631
00001;204;00021;0.4082482904638631
00001;205;00022;0.4082482904638631
00001;206;00023;0.4082482904638631
00001;207;00024;0.4082482904638631
00001;208;00026;0.4082482904638631
00001;209;00030;0.4082482904638631
00001;210;00031;0.4082482904638631
00001;211;00042;0.4082482904638631
00001;212;00049;0.4082482904638631
00001;213;00051;0.4082482904638631
00001;214;00055;0.4082482904638631
00001;215;00059;0.4082482904638631
00001;216;00062;0.4082482904638631
00001;217;00063;0.4082482904638631
00001;218;00064;0.4082482904638631
00001;219;00065;0.4082482904638631
00001;220;00068;0.4082482904638631
00001;221;00072;0.4082482904638631
00001;222;00074;0.4082482904638631
00001;223;00077;0.4082482904638631
00001;224;00080;0.4082482904638631
00001;225;00082;0.4082482904638631
00001;226;00083;0.4082482904638631
00001;227;00084;0.4082482904638631
00001;228;00085;0.4082482904638631
00001;229;00088;0.4082482904638631
00001;230;00089;0.4082482904638631
00001;231;00090;0.4082482904638631
00001;232;00092;0.4082482904638631
00001;233;00093;0.4082482904638631
00001;234;00095;0.4082482904638631
00001;235;00098;0.4082482904638631
00001;236;00100;0.4082482904638631
00001;237;00102;0.4082482904638631
00001;238;00104;0.4082482904638631
00001;239;00108;0.4082482904638631
00001;240;00110;0.4082482904638631
00001;241;00111;0.4082482904638631
00001;242;00113;0.4082482904638631
00001;243;00118;0.4082482904638631
00001;244;00119;0.4082482904638631
00001;245;00123;0.4082482904638631
00001;246;00124;0.4082482904638631
00001;247;00125;0.4082482904638631
00001;248;00130;0.4082482904638631
00001;249;00134;0.4082482904638631
00001;250;00137;0.4082482904638631
00001;251;00140;0.4082482904638631
00001;252;00141;0.4082482904638631
00001;253;00143;0.4082482904638631
00001;254;00144;0.4082482904638631
00001;255;00146;0.4082482904638631
00001;256;00148;0.4082482904638631
00001;257;00149;0.4082482904638631
00001;258;00154;0.4082482904638631
00001;259;00155;0.4082482904638631
00001;260;00156;0.4082482904638631
00001;261;00160;0.4082482904638631
00001;262;00161;0.4082482904638631
00001;263;00164;0.4082482904638631
00001;264;00167;0.4082482904638631
00001;265;00168;0.4082482904638631
00001;266;00169;0.4082482904638631
00001;267;00170;0.4082482904638631
00001;268;00172;0.4082482904638631
00001;269;00173;0.4082482904638631
00001;270;00174;0.4082482904638631
00001;271;00176;0.4082482904638631
00001;272;00177;0.4082482904638631
00001;273;00178;0.4082482904638631
00001;274;00181;0.4082482904638631
00001;275;00182;0.4082482904638631
00001;276;00183;0.4082482904638631
00001;277;00184;0.4082482904638631
00001;278;00185;0.4082482904638631
00001;279;00187;0.4082482904638631
00001;280;00188;0.4082482904638631
00001;281;00190;0.4082482904638631
00001;282;00191;0.4082482904638631
00001;283;00193;0.4082482904638631
00001;284;00195;0.4082482904638631
00001;285;00196;0.4082482904638631
00001;286;00199;0.4082482904638631
00001;287;00200;0.4082482904638631
00001;288;00203;0.4082482904638631
00001;289;00204;0.4082482904638631
00001;290;00205;0.4082482904638631
00001;291;00206;0.4082482904638631
00001;292;00209;0.4082482904638631
00001;293;00210;0.4082482904638631
00001;294;00211;0.4082482904638631
00001;295;00212;0.4082482904638631
00001;296;00215;0.4082482904638631
00001;297;00217;0.4082482904638631
00001;298;00218;0.4082482904638631
00001;299;00221;0.4082482904638631
00001;300;00222;0.4082482904638631
00001;301;00223;0.4082482904638631
00001;302;00224;0.4082482904638631
00001;303;00225;0.4082482904638631
00001;304;00227;0.4082482904638631
00001;305;00228;0.4082482904638631
00001;306;00229;0.4082482904638631
00001;307;00230;0.4082482904638631
00001;308;00231;0.4082482904638631
00001;309;00232;0.4082482904638631
00001;310;00233;0.4082482904638631
00001;311;00234;0.4082482904638631
00001;312;00237;0.4082482904638631
00001;313;00238;0.4082482904638631
00001;314;00242;0.4082482904638631
00001;315;00243;0.4082482904638631
00001;316;00244;0.4082482904638631
00001;317;00245;0.4082482904638631
00001;318;00248;0.4082482904638631
00001;319;00250;0.4082482904638631
00001;320;00251;0.4082482904638631
00001;321;00252;0.4082482904638631
00001;322;00253;0.4082482904638631
00001;323;00254;0.4082482904638631
00001;324;00255;0.4082482904638631
00001;325;00258;0.4082482904638631
00001;326;00259;0.4082482904638631
00001;327;00260;0.4082482904638631
00001;328;00261;0.4082482904638631
00001;329;00269;0.4082482904638631
00001;330;00271;0.4082482904638631
00001;331;00273;0.4082482904638631
00001;332;00274;0.4082482904638631
00001;333;00278;0.4082482904638631
00001;334;00279;0.4082482904638631
00001;335;00282;0.4082482904638631
00001;336;00283;0.4082482904638631
00001;337;00284;0.4082482904638631
00001;338;00286;0.4082482904638631
00001;339;00289;0.4082482904638631
00001;340;00292;0.4082482904638631
00001;341;00293;0.4082482904638631
00001;342;00295;0.4082482904638631
00001;343;00304;0.4082482904638631
00001;344;00308;0.4082482904638631
00001;345;00312;0.4082482904638631
00001;346;00313;0.4082482904638631
00001;347;00314;0.4082482904638631
00001;348;00315;0.4082482904638631
00001;349;00320;0.4082482904638631
00001;350;00322;0.4082482904638631
00001;351;00323;0.4082482904638631
00001;352;00325;0.4082482904638631
00001;353;00326;0.4082482904638631
00001;354;00327;0.4082482904638631
00001;355;00332;0.4082482904638631
00001;356;00336;0.4082482904638631
00001;357;00337;0.4082482904638631
00001;358;00340;0.4082482904638631
00001;359;00341;0.4082482904638631
00001;360;00342;0.4082482904638631
00001;361;00346;0.4082482904638631
00001;362;00347;0.4082482904638631
00001;363;00349;0.4082482904638631
00001;364;00351;0.4082482904638631
00001;365;00355;0.4082482904638631
00001;366;00357;0.4082482904638631
00001;367;00358;0.4082482904638631
00001;368;00360;0.4082482904638631
00001;369;00361;0.4082482904638631
00001;370;00363;0.4082482904638631
00001;371;00364;0.4082482904638631
00001;372;00366;0.4082482904638631
00001;373;00367;0.4082482904638631
00001;374;00368;0.4082482904638631
00001;375;00369;0.4082482904638631
00001;376;00370;0.4082482904638631
00001;377;00371;0.4082482904638631
00001;378;00372;0.4082482904638631
00001;379;00377;0.4082482904638631
00001;380;00390;0.4082482904638631
00001;381;00391;0.4082482904638631
00001;382;00393;0.4082482904638631
00001;383;00394;0.4082482904638631
00001;384;00396;0.4082482904638631
00001;385;00397;0.4082482904638631
00001;386;00401;0.4082482904638631
00001;387;00402;0.4082482904638631
00001;388;00407;0.4082482904638631
00001;389;00408;0.4082482904638631
00001;390;00409;0.4082482904638631
00001;391;00410;0.4082482904638631
00001;392;00411;0.4082482904638631
00001;393;00414;0.4082482904638631
00001;394;00416;0.4082482904638631
00001;395;00418;0.4082482904638631
00001;396;00419;0.4082482904638631
00001;397;00420;0.4082482904638631
00001;398;00421;0.4082482904638631
00001;399;00422;0.4082482904638631
00001;400;00424;0.4082482904638631
00001;401;00425;0.4082482904638631
00001;402;00427;0.4082482904638631
00001;403;00429;0.4082482904638631
00001;404;00432;0.4082482904638631
00001;405;00436;0.4082482904638631
00001;406;00438;0.4082482904638631
00001;407;00442;0.4082482904638631
00001;408;00443;0.4082482904638631
00001;409;00445;0.4082482904638631
00001;410;00446;0.4082482904638631
00001;411;00447;0.4082482904638631
00001;412;00454;0.4082482904638631
00001;413;00455;0.4082482904638631
00001;414;00457;0.4082482904638631
00001;415;00460;0.4082482904638631
00001;416;00462;0.4082482904638631
00001;417;00466;0.4082482904638631
00001;418;00469;0.4082482904638631
00001;419;00471;0.4082482904638631
00001;420;00472;0.4082482904638631
00001;421;00473;0.4082482904638631
00001;422;00479;0.4082482904638631
00001;423;00480;0.4082482904638631
00001;424;00482;0.4082482904638631
00001;425;00486;0.4082482904638631
00001;426;00487;0.4082482904638631
00001;427;00489;0.4082482904638631
00001;428;00494;0.4082482904638631
00001;429;00506;0.4082482904638631
00001;430;00517;0.4082482904638631
00001;431;00518;0.4082482904638631
00001;432;00519;0.4082482904638631
00001;433;00521;0.4082482904638631
00001;434;00524;0.4082482904638631
00001;435;00528;0.4082482904638631
00001;436;00535;0.4082482904638631
00001;437;00536;0.4082482904638631
00001;438;00541;0.4082482904638631
00001;439;00548;0.4082482904638631
00001;440;00550;0.4082482904638631
00001;441;00551;0.4082482904638631
00001;442;00554;0.4082482904638631
00001;443;00555;0.4082482904638631
00001;444;00556;0.4082482904638631
00001;445;00562;0.4082482904638631
00001;446;00565;0.4082482904638631
00001;447;00569;0.4082482904638631
00001;448;00572;0.4082482904638631
00001;449;00573;0.4082482904638631
00001;450;00575;0.4082482904638631
00001;451;00577;0.4082482904638631
00001;452;00579;0.4082482904638631
00001;453;00583;0.4082482904638631
00001;454;00584;0.4082482904638631
00001;455;00585;0.4082482904638631
00001;456;00587;0.4082482904638631
00001;457;00588;0.4082482904638631
00001;458;00589;0.4082482904638631
00001;459;00590;0.4082482904638631
00001;460;00591;0.4082482904638631
00001;461;00594;0.4082482904638631
00001;462;00595;0.4082482904638631
00001;463;00597;0.4082482904638631
00001;464;00598;0.4082482904638631
00001;465;00599;0.4082482904638631
00001;466;00601;0.4082482904638631
00001;467;00602;0.4082482904638631
00001;468;00604;0.4082482904638631
00001;469;00605;0.4082482904638631
00001;470;00607;0.4082482904638631
00001;471;00608;0.4082482904638631
00001;472;00611;0.4082482904638631
00001;473;00612;0.4082482904638631
00001;474;00613;0.4082482904638631
00001;475;00614;0.4082482904638631
00001;476;00616;0.4082482904638631
00001;477;00618;0.4082482904638631
00001;478;00623;0.4082482904638631
00001;479;00626;0.4082482904638631
00001;480;00629;0.4082482904638631
00001;481;00630;0.4082482904638631
00001;482;00631;0.4082482904638631
00001;483;00633;0.4082482904638631
00001;484;00639;0.4082482904638631
00001;485;00640;0.4082482904638631
00001;486;00643;0.4082482904638631
00001;487;00647;0.4082482904638631
00001;488;00648;0.4082482904638631
00001;489;00650;0.4082482904638631
00001;490;00653;0.4082482904638631
00001;491;00657;0.4082482904638631
00001;492;00659;0.4082482904638631
00001;493;00660;0.4082482904638631
00001;494;00667;0.4082482904638631
00001;495;00668;0.4082482904638631
00001;496;00669;0.4082482904638631
00001;497;00670;0.4082482904638631
00001;498;00672;0.4082482904638631
00001;499;00673;0.4082482904638631
00001;500;00675;0.4082482904638631
00001;501;00677;0.4082482904638631
00001;502;00680;0.4082482904638631
00001;503;00683;0.4082482904638631
00001;504;00684;0.4082482904638631
00001;505;00685;0.4082482904638631
00001;506;00686;0.4082482904638631
00001;507;00687;0.4082482904638631
00001;508;00688;0.4082482904638631
00001;509;00689;0.4082482904638631
00001;510;00692;0.4082482904638631
00001;511;00694;0.4082482904638631
00001;512;00695;0.4082482904638631
00001;513;00696;0.4082482904638631
00001;514;00698;0.4082482904638631
00001;515;00700;0.4082482904638631
00001;516;00702;0.4082482904638631
00001;517;00703;0.4082482904638631
00001;518;00705;0.4082482904638631
00001;519;00706;0.4082482904638631
00001;520;00707;0.4082482904638631
00001;521;00715;0.4082482904638631
00001;522;00717;0.4082482904638631
00001;523;00719;0.4082482904638631
00001;524;00722;0.4082482904638631
00001;525;00726;0.4082482904638631
00001;526;00727;0.4082482904638631
00001;527;00728;0.4082482904638631
00001;528;00729;0.4082482904638631
00001;529;00731;0.4082482904638631
00001;530;00732;0.4082482904638631
00001;531;00736;0.4082482904638631
00001;532;00737;0.4082482904638631
00001;533;00743;0.4082482904638631
00001;534;00747;0.4082482904638631
00001;535;00748;0.4082482904638631
00001;536;00749;0.4082482904638631
00001;537;00750;0.4082482904638631
00001;538;00751;0.4082482904638631
00001;539;00752;0.4082482904638631
00001;540;00755;0.4082482904638631
00001;541;00757;0.4082482904638631
00001;542;00762;0.4082482904638631
00001;543;00764;0.4082482904638631
00001;544;00769;0.4082482904638631
00001;545;00770;0.4082482904638631
00001;546;00771;0.4082482904638631
00001;547;00772;0.4082482904638631
00001;548;00775;0.4082482904638631
00001;549;00778;0.4082482904638631
00001;550;00780;0.4082482904638631
00001;551;00782;0.4082482904638631
00001;552;00784;0.4082482904638631
00001;553;00785;0.4082482904638631
00001;554;00790;0.4082482904638631
00001;555;00793;0.4082482904638631
00001;556;00794;0.4082482904638631
00001;557;00798;0.4082482904638631
00001;558;00802;0.4082482904638631
00001;559;00803;0.4082482904638631
00001;560;00804;0.4082482904638631
00001;561;00806;0.4082482904638631
00001;562;00807;0.4082482904638631
00001;563;00811;0.4082482904638631
00001;564;00812;0.4082482904638631
00001;565;00815;0.4082482904638631
00001;566;00822;0.4082482904638631
00001;567;00826;0.4082482904638631
00001;568;00828;0.4082482904638631
00001;569;00829;0.4082482904638631
00001;570;00830;0.4082482904638631
00001;571;00832;0.4082482904638631
00001;572;00833;0.4082482904638631
00001;573;00838;0.4082482904638631
00001;574;00839;0.4082482904638631
00001;575;00841;0.4082482904638631
00001;576;00842;0.4082482904638631
00001;577;00843;0.4082482904638631
00001;578;00844;0.4082482904638631
00001;579;00849;0.4082482904638631
00001;580;00851;0.4082482904638631
00001;581;00852;0.4082482904638631
00001;582;00855;0.4082482904638631
00001;583;00858;0.4082482904638631
00001;584;00859;0.4082482904638631
00001;585;00860;0.4082482904638631
00001;586;00862;0.4082482904638631
00001;587;00863;0.4082482904638631
00001;588;00865;0.4082482904638631
00001;589;00870;0.4082482904638631
00001;590;00873;0.4082482904638631
00001;591;00874;0.4082482904638631
00001;592;00879;0.4082482904638631
00001;593;00883;0.4082482904638631
00001;594;00884;0.4082482904638631
00001;595;00885;0.4082482904638631
00001;596;00886;0.4082482904638631
00001;597;00887;0.4082482904638631
00001;598;00888;0.4082482904638631
00001;599;00889;0.4082482904638631
00001;600;00890;0.4082482904638631
00001;601;00895;0.4082482904638631
00001;602;00896;0.4082482904638631
00001;603;00897;0.4082482904638631
00001;604;00898;0.4082482904638631
00001;605;00899;0.4082482904638631
00001;606;00901;0.4082482904638631
00001;607;00902;0.4082482904638631
00001;608;00903;0.4082482904638631
00001;609;00904;0.4082482904638631
00001;610;00905;0.4082482904638631
00001;611;00906;0.4082482904638631
00001;612;00907;0.4082482904638631
00001;613;00912;0.4082482904638631
00001;614;00913;0.4082482904638631
00001;615;00915;0.4082482904638631
00001;616;00916;0.4082482904638631
00001;617;00919;0.4082482904638631
00001;618;00922;0.4082482904638631
00001;619;00923;0.4082482904638631
00001;620;00926;0.4082482904638631
00001;621;00928;0.4082482904638631
00001;622;00929;0.4082482904638631
00001;623;00931;0.4082482904638631
00001;624;00932;0.4082482904638631
00001;625;00934;0.4082482904638631
00001;626;00936;0.4082482904638631
00001;627;00937;0.4082482904638631
00001;628;00942;0.4082482904638631
00001;629;00944;0.4082482904638631
00001;630;00945;0.4082482904638631
00001;631;00946;0.4082482904638631
00001;632;00947;0.4082482904638631
00001;633;00951;0.4082482904638631
00001;634;00952;0.4082482904638631
00001;635;00953;0.4082482904638631
00001;636;00955;0.4082482904638631
00001;637;00956;0.4082482904638631
00001;638;00959;0.4082482904638631
00001;639;00961;0.4082482904638631
00001;640;00963;0.4082482904638631
00001;641;00964;0.4082482904638631
00001;642;00965;0.4082482904638631
00001;643;00968;0.4082482904638631
00001;644;00969;0.4082482904638631
00001;645;00971;0.4082482904638631
00001;646;00972;0.4082482904638631
00001;647;00976;0.4082482904638631
00001;648;00981;0.4082482904638631
00001;649;00983;0.4082482904638631
00001;650;00986;0.4082482904638631
00001;651;00987;0.4082482904638631
00001;652;00988;0.4082482904638631
00001;653;00989;0.4082482904638631
00001;654;00992;0.4082482904638631
00001;655;00993;0.4082482904638631
00001;656;00995;0.4082482904638631
00001;657;00998;0.4082482904638631
00001;658;01000;0.4082482904638631
00001;659;01005;0.4082482904638631
00001;660;01007;0.4082482904638631
00001;661;01009;0.4082482904638631
00001;662;01010;0.4082482904638631
00001;663;01012;0.4082482904638631
00001;664;01017;0.4082482904638631
00001;665;01019;0.4082482904638631
00001;666;01021;0.4082482904638631
00001;667;01024;0.4082482904638631
00001;668;01025;0.4082482904638631
00001;669;01030;0.4082482904638631
00001;670;01032;0.4082482904638631
00001;671;01033;0.4082482904638631
00001;672;01034;0.4082482904638631
00001;673;01035;0.4082482904638631
00001;674;01040;0.4082482904638631
00001;675;01043;0.4082482904638631
00001;676;01046;0.4082482904638631
00001;677;01047;0.4082482904638631
00001;678;01048;0.4082482904638631
00001;679;01050;0.4082482904638631
00001;680;01051;0.4082482904638631
00001;681;01052;0.4082482904638631
00001;682;01053;0.4082482904638631
00001;683;01054;0.4082482904638631
00001;684;01056;0.4082482904638631
00001;685;01057;0.4082482904638631
00001;686;01058;0.4082482904638631
00001;687;01060;0.4082482904638631
00001;688;01062;0.4082482904638631
00001;689;01065;0.4082482904638631
00001;690;01066;0.4082482904638631
00001;691;01067;0.4082482904638631
00001;692;01068;0.4082482904638631
00001;693;01069;0.4082482904638631
00001;694;01070;0.4082482904638631
00001;695;01073;0.4082482904638631
00001;696;01074;0.4082482904638631
00001;697;01075;0.4082482904638631
00001;698;01076;0.4082482904638631
00001;699;01077;0.4082482904638631
00001;700;01082;0.4082482904638631
00001;701;01085;0.4082482904638631
00001;702;01086;0.4082482904638631
00001;703;01091;0.4082482904638631
00001;704;01095;0.4082482904638631
00001;705;01096;0.4082482904638631
00001;706;01099;0.4082482904638631
00001;707;01101;0.4082482904638631
00001;708;01104;0.4082482904638631
00001;709;01105;0.4082482904638631
00001;710;01106;0.4082482904638631
00001;711;01108;0.4082482904638631
00001;712;01110;0.4082482904638631
00001;713;01111;0.4082482904638631
00001;714;01114;0.4082482904638631
00001;715;01115;0.4082482904638631
00001;716;01116;0.4082482904638631
00001;717;01117;0.4082482904638631
00001;718;01118;0.4082482904638631
00001;719;01119;0.4082482904638631
00001;720;01124;0.4082482904638631
00001;721;01125;0.4082482904638631
00001;722;01126;0.4082482904638631
00001;723;01127;0.4082482904638631
00001;724;01128;0.4082482904638631
00001;725;01129;0.4082482904638631
00001;726;01131;0.4082482904638631
00001;727;01132;0.4082482904638631
00001;728;01134;0.4082482904638631
00001;729;01135;0.4082482904638631
00001;730;01136;0.4082482904638631
00001;731;01137;0.4082482904638631
00001;732;01138;0.4082482904638631
00001;733;01140;0.4082482904638631
00001;734;01141;0.4082482904638631
00001;735;01146;0.4082482904638631
00001;736;01147;0.4082482904638631
00001;737;01152;0.4082482904638631
00001;738;01155;0.4082482904638631
00001;739;01157;0.4082482904638631
00001;740;01159;0.4082482904638631
00001;741;01161;0.4082482904638631
00001;742;01162;0.4082482904638631
00001;743;01163;0.4082482904638631
00001;744;01164;0.4082482904638631
00001;745;01165;0.4082482904638631
00001;746;01167;0.4082482904638631
00001;747;01169;0.4082482904638631
00001;748;01170;0.4082482904638631
00001;749;01171;0.4082482904638631
00001;750;01172;0.4082482904638631
00001;751;01173;0.4082482904638631
00001;752;01175;0.4082482904638631
00001;753;01179;0.4082482904638631
00001;754;01181;0.4082482904638631
00001;755;01190;0.4082482904638631
00001;756;01191;0.4082482904638631
00001;757;01195;0.4082482904638631
00001;758;01198;0.4082482904638631
00001;759;01200;0.4082482904638631
00001;760;01205;0.4082482904638631
00001;761;01210;0.4082482904638631
00001;762;01214;0.4082482904638631
00001;763;01218;0.4082482904638631
00001;764;01220;0.4082482904638631
00001;765;01222;0.4082482904638631
00001;766;01223;0.4082482904638631
00001;767;01224;0.4082482904638631
00001;768;01225;0.4082482904638631
00001;769;01226;0.4082482904638631
00001;770;01232;0.4082482904638631
00001;771;01239;0.4082482904638631
00001;772;00157;0.408248290463863
00001;773;00208;0.408248290463863
00001;774;00563;0.408248290463863
00001;775;00581;0.408248290463863
00001;776;00634;0.408248290463863
00001;777;00638;0.408248290463863
00001;778;00768;0.408248290463863
00001;779;00823;0.408248290463863
00001;780;01092;0.408248290463863
00001;781;01139;0.408248290463863
00001;782;01202;0.408248290463863
00001;783;00041;0.408248290463863
00001;784;00133;0.408248290463863
00001;785;00270;0.408248290463863
00001;786;00300;0.408248290463863
00001;787;00498;0.408248290463863
00001;788;00501;0.408248290463863
00001;789;00592;0.408248290463863
00001;790;00690;0.408248290463863
00001;791;00776;0.408248290463863
00001;792;00788;0.408248290463863
00001;793;00909;0.408248290463863
00001;794;00975;0.408248290463863
00001;795;00980;0.408248290463863
00001;796;01064;0.408248290463863
00001;797;01145;0.408248290463863
00001;798;01238;0.408248290463863
00001;799;00006;0.408248290463863
00001;800;00008;0.408248290463863
00001;801;00150;0.408248290463863
00001;802;00268;0.408248290463863
00001;803;00305;0.408248290463863
00001;804;00348;0.408248290463863
00001;805;00383;0.408248290463863
00001;806;00415;0.408248290463863
00001;807;00508;0.408248290463863
00001;808;00622;0.408248290463863
00001;809;00661;0.408248290463863
00001;810;00725;0.408248290463863
00001;811;00795;0.408248290463863
00001;812;00800;0.408248290463863
00001;813;01038;0.408248290463863
00001;814;01206;0.408248290463863
00002;1;00333;0.6897576763288819
00002;2;00980;0.681247459568238
00002;3;01197;0.6608284672839582
00002;4;00176;0.6285323114718684
00002;5;00459;0.6216393230034941
00002;6;00297;0.6190249448690611
00002;7;00298;0.6190249448690611
00002;8;00133;0.6169356933100695
00002;9;00159;0.6162210012748017
