Word;DocNumber;Weight
PSEUDOMONAS;00250;0.4045143486401073
PSEUDOMONAS;00260;0.2574182218618865
PSEUDOMONAS;00265;0.9438668134935837
PSEUDOMONAS;00271;0.5663200880961503
PSEUDOMONAS;00282;2.8316004404807513
PSEUDOMONAS;00384;1.4158002202403757
PSEUDOMONAS;00394;0.9438668134935837
PSEUDOMONAS;00427;1.8877336269871674
PSEUDOMONAS;00447;0.47193340674679185
PSEUDOMONAS;00458;0.47193340674679185
PSEUDOMONAS;00459;0.9438668134935837
PSEUDOMONAS;00460;0.7079001101201878
PSEUDOMONAS;00469;0.3539500550600939
PSEUDOMONAS;00479;0.7079001101201878
PSEUDOMONAS;00505;0.5663200880961503
PSEUDOMONAS;00550;0.6292445423290558
PSEUDOMONAS;00551;0.6292445423290558
PSEUDOMONAS;00556;2.8316004404807513
PSEUDOMONAS;00590;1.8877336269871674
PSEUDOMONAS;00611;0.4045143486401073
PSEUDOMONAS;00668;0.9438668134935837
PSEUDOMONAS;00696;0.47193340674679185
PSEUDOMONAS;00753;1.4158002202403757
PSEUDOMONAS;00778;2.4776503854206573
PSEUDOMONAS;00800;0.9438668134935837
PSEUDOMONAS;00802;0.9438668134935837
PSEUDOMONAS;00842;0.7079001101201878
PSEUDOMONAS;00865;0.47193340674679185
PSEUDOMONAS;00884;0.5663200880961503
PSEUDOMONAS;00890;1.1326401761923006
PSEUDOMONAS;00905;2.8316004404807513
PSEUDOMONAS;00912;0.8090286972802146
PSEUDOMONAS;00913;0.7079001101201878
PSEUDOMONAS;00922;0.7079001101201878
PSEUDOMONAS;00987;0.4045143486401073
PSEUDOMONAS;00989;0.2574182218618865
PSEUDOMONAS;01000;0.3146222711645279
PSEUDOMONAS;01010;0.9438668134935837
PSEUDOMONAS;01042;1.1326401761923006
PSEUDOMONAS;01065;2.8316004404807513
PSEUDOMONAS;01071;2.8316004404807513
PSEUDOMONAS;01077;1.1326401761923006
PSEUDOMONAS;01086;0.5663200880961503
PSEUDOMONAS;01090;0.7079001101201878
PSEUDOMONAS;01091;2.8316004404807513
PSEUDOMONAS;01112;0.3146222711645279
PSEUDOMONAS;01171;0.28316004404807515
PSEUDOMONAS;01180;0.7079001101201878
PSEUDOMONAS;01192;1.4158002202403757
PSEUDOMONAS;01203;0.8090286972802146
PSEUDOMONAS;01227;0.47193340674679185
AERUGINOSA;00001;1.4089973942124863
AERUGINOSA;00006;2.1134960913187295
AERUGINOSA;00007;1.6907968730549834
AERUGINOSA;00008;0.7827763301180479
AERUGINOSA;00018;0.8051413681214207
AERUGINOSA;00062;0.25618134440227025
AERUGINOSA;00079;0.7044986971062431
AERUGINOSA;00080;1.878663192283315
AERUGINOSA;00081;0.46966579807082875
AERUGINOSA;00110;1.4089973942124863
AERUGINOSA;00123;0.9393315961416575
AERUGINOSA;00135;0.7044986971062431
AERUGINOSA;00148;0.9393315961416575
AERUGINOSA;00159;1.6907968730549834
AERUGINOSA;00160;0.5635989576849946
AERUGINOSA;00161;1.6907968730549834
AERUGINOSA;00176;0.5635989576849946
AERUGINOSA;00177;0.7044986971062431
AERUGINOSA;00178;2.348328990354144
AERUGINOSA;00200;0.9393315961416575
AERUGINOSA;00250;0.40257068406071034
AERUGINOSA;00260;1.024725377609081
AERUGINOSA;00265;1.878663192283315
AERUGINOSA;00271;0.5635989576849946
AERUGINOSA;00282;1.4089973942124863
AERUGINOSA;00346;0.7044986971062431
AERUGINOSA;00394;0.9393315961416575
AERUGINOSA;00447;2.348328990354144
AERUGINOSA;00451;0.8453984365274917
AERUGINOSA;00458;1.4089973942124863
AERUGINOSA;00459;0.9393315961416575
AERUGINOSA;00460;2.8179947884249725
AERUGINOSA;00469;2.8179947884249725
AERUGINOSA;00479;1.4089973942124863
AERUGINOSA;00505;0.5635989576849946
AERUGINOSA;00550;0.31311053204721917
AERUGINOSA;00551;0.31311053204721917
AERUGINOSA;00588;2.8179947884249725
AERUGINOSA;00589;1.6907968730549834
AERUGINOSA;00590;1.878663192283315
AERUGINOSA;00591;1.1271979153699891
AERUGINOSA;00611;0.40257068406071034
AERUGINOSA;00668;1.878663192283315
AERUGINOSA;00696;0.46966579807082875
AERUGINOSA;00753;2.1134960913187295
AERUGINOSA;00778;2.465745439871851
AERUGINOSA;00790;2.8179947884249725
AERUGINOSA;00800;0.6262210640944383
AERUGINOSA;00802;0.9393315961416575
AERUGINOSA;00842;0.7044986971062431
AERUGINOSA;00874;0.9393315961416575
AERUGINOSA;00884;1.6907968730549834
AERUGINOSA;00890;2.8179947884249725
AERUGINOSA;00905;0.46966579807082875
AERUGINOSA;00912;2.8179947884249725
AERUGINOSA;00917;1.207712052182131
AERUGINOSA;00922;2.1134960913187295
AERUGINOSA;00945;1.878663192283315
AERUGINOSA;00983;1.7612467427656078
AERUGINOSA;00987;1.207712052182131
AERUGINOSA;00988;0.8453984365274917
AERUGINOSA;00989;1.280906722011351
AERUGINOSA;01000;0.31311053204721917
AERUGINOSA;01065;0.7044986971062431
AERUGINOSA;01071;0.9393315961416575
AERUGINOSA;01077;0.5635989576849946
AERUGINOSA;01078;0.9393315961416575
AERUGINOSA;01086;2.2543958307399783
AERUGINOSA;01091;1.878663192283315
AERUGINOSA;01112;0.9393315961416575
AERUGINOSA;01171;0.8453984365274917
AERUGINOSA;01173;1.6102827362428414
AERUGINOSA;01203;0.40257068406071034
AERUGINOSA;01227;0.46966579807082875
INFECTION;00001;1.322361533575468
INFECTION;00006;0.9917711501816009
INFECTION;00018;0.37781758102156227
INFECTION;00057;1.322361533575468
INFECTION;00058;0.2404293697409942
INFECTION;00062;1.442576218445965
INFECTION;00081;0.4407871778584893
INFECTION;00104;0.5289446134301872
INFECTION;00111;2.644723067150936
INFECTION;00123;0.4407871778584893
INFECTION;00133;0.661180766787734
INFECTION;00146;1.322361533575468
INFECTION;00160;1.5868338402905615
INFECTION;00176;0.5289446134301872
INFECTION;00179;0.4407871778584893
INFECTION;00187;0.4407871778584893
INFECTION;00188;0.5289446134301872
INFECTION;00200;0.8815743557169786
INFECTION;00202;0.8815743557169786
INFECTION;00253;0.4407871778584893
INFECTION;00262;0.8815743557169786
INFECTION;00270;1.7631487114339572
INFECTION;00271;0.5289446134301872
INFECTION;00282;1.322361533575468
INFECTION;00326;0.4407871778584893
INFECTION;00333;0.5289446134301872
INFECTION;00347;0.2404293697409942
INFECTION;00377;0.8815743557169786
INFECTION;00427;1.7631487114339572
INFECTION;00429;0.2938581185723262
INFECTION;00432;1.5868338402905615
INFECTION;00437;0.4407871778584893
INFECTION;00438;0.5289446134301872
INFECTION;00452;1.5868338402905615
INFECTION;00457;0.8815743557169786
INFECTION;00458;0.4407871778584893
INFECTION;00459;0.8815743557169786
INFECTION;00463;0.4407871778584893
INFECTION;00475;0.8815743557169786
INFECTION;00487;2.644723067150936
INFECTION;00499;1.322361533575468
INFECTION;00505;0.5289446134301872
INFECTION;00517;2.644723067150936
INFECTION;00550;0.5877162371446524
INFECTION;00551;0.5877162371446524
INFECTION;00556;1.322361533575468
INFECTION;00588;1.1754324742893048
INFECTION;00590;1.7631487114339572
INFECTION;00592;1.7631487114339572
INFECTION;00598;0.8815743557169786
INFECTION;00600;1.322361533575468
INFECTION;00609;2.644723067150936
INFECTION;00611;0.37781758102156227
INFECTION;00618;1.322361533575468
INFECTION;00682;0.8815743557169786
INFECTION;00696;0.4407871778584893
INFECTION;00745;0.18890879051078113
INFECTION;00754;0.661180766787734
INFECTION;00761;1.1334527430646868
INFECTION;00767;0.8815743557169786
INFECTION;00769;1.0578892268603743
INFECTION;00776;0.661180766787734
INFECTION;00782;0.5289446134301872
INFECTION;00784;0.8815743557169786
INFECTION;00790;1.5868338402905615
INFECTION;00800;0.2938581185723262
INFECTION;00804;0.20344023593468738
INFECTION;00812;0.2644723067150936
INFECTION;00863;0.8815743557169786
INFECTION;00865;0.4407871778584893
INFECTION;00874;1.7631487114339572
INFECTION;00903;0.661180766787734
INFECTION;00905;0.4407871778584893
INFECTION;00917;0.37781758102156227
INFECTION;00922;1.322361533575468
INFECTION;00983;0.330590383393867
INFECTION;00987;0.37781758102156227
INFECTION;00988;0.5289446134301872
INFECTION;00989;0.9617174789639767
INFECTION;01063;1.322361533575468
INFECTION;01065;1.322361533575468
INFECTION;01071;0.8815743557169786
INFECTION;01080;2.644723067150936
INFECTION;01091;1.7631487114339572
INFECTION;01102;2.644723067150936
INFECTION;01170;2.2039358892924468
INFECTION;01171;0.7934169201452808
INFECTION;01173;0.37781758102156227
RESPIRATORY;00001;1.2153559996999994
RESPIRATORY;00006;0.6076779998499997
RESPIRATORY;00007;0.4861423998799998
RESPIRATORY;00008;0.13503955552222216
RESPIRATORY;00011;1.2153559996999994
RESPIRATORY;00015;1.2153559996999994
RESPIRATORY;00017;1.2153559996999994
RESPIRATORY;00025;1.6204746662666658
RESPIRATORY;00031;0.30383899992499985
RESPIRATORY;00037;0.6076779998499997
RESPIRATORY;00056;0.4861423998799998
RESPIRATORY;00080;0.8102373331333329
RESPIRATORY;00099;0.4861423998799998
RESPIRATORY;00103;0.4861423998799998
RESPIRATORY;00110;1.2153559996999994
RESPIRATORY;00118;0.34724457134285697
RESPIRATORY;00133;0.6076779998499997
RESPIRATORY;00135;0.6076779998499997
RESPIRATORY;00148;1.6204746662666658
RESPIRATORY;00159;0.4861423998799998
RESPIRATORY;00160;2.430711999399999
RESPIRATORY;00176;0.4861423998799998
RESPIRATORY;00177;0.30383899992499985
RESPIRATORY;00179;0.40511866656666645
RESPIRATORY;00187;0.40511866656666645
RESPIRATORY;00206;0.6076779998499997
RESPIRATORY;00212;0.8102373331333329
RESPIRATORY;00219;0.40511866656666645
RESPIRATORY;00223;0.40511866656666645
RESPIRATORY;00243;0.30383899992499985
RESPIRATORY;00265;0.8102373331333329
RESPIRATORY;00271;0.4861423998799998
RESPIRATORY;00297;1.2153559996999994
RESPIRATORY;00298;1.2153559996999994
RESPIRATORY;00307;0.11574819044761898
RESPIRATORY;00322;0.20255933328333323
RESPIRATORY;00325;0.40511866656666645
RESPIRATORY;00331;0.40511866656666645
RESPIRATORY;00333;0.9722847997599996
RESPIRATORY;00346;0.6076779998499997
RESPIRATORY;00358;0.2700791110444443
RESPIRATORY;00370;0.22097381812727263
RESPIRATORY;00403;0.8102373331333329
RESPIRATORY;00417;0.4861423998799998
RESPIRATORY;00439;0.2700791110444443
RESPIRATORY;00447;0.40511866656666645
RESPIRATORY;00452;0.9722847997599996
RESPIRATORY;00457;1.6204746662666658
RESPIRATORY;00459;0.8102373331333329
RESPIRATORY;00473;0.40511866656666645
RESPIRATORY;00511;0.6076779998499997
RESPIRATORY;00512;0.6076779998499997
RESPIRATORY;00550;0.2700791110444443
RESPIRATORY;00551;0.2700791110444443
RESPIRATORY;00552;0.34724457134285697
RESPIRATORY;00555;0.9722847997599996
RESPIRATORY;00556;1.2153559996999994
RESPIRATORY;00571;0.8102373331333329
RESPIRATORY;00589;0.2430711999399999
RESPIRATORY;00590;1.6204746662666658
RESPIRATORY;00598;0.8102373331333329
RESPIRATORY;00606;0.4861423998799998
RESPIRATORY;00614;0.4861423998799998
RESPIRATORY;00627;0.6076779998499997
RESPIRATORY;00682;0.8102373331333329
RESPIRATORY;00711;0.6076779998499997
RESPIRATORY;00712;0.6076779998499997
RESPIRATORY;00716;0.4861423998799998
RESPIRATORY;00726;0.2700791110444443
RESPIRATORY;00731;0.6076779998499997
RESPIRATORY;00733;1.6204746662666658
RESPIRATORY;00736;1.6204746662666658
RESPIRATORY;00754;0.6076779998499997
RESPIRATORY;00761;2.430711999399999
RESPIRATORY;00767;0.8102373331333329
RESPIRATORY;00768;1.6204746662666658
RESPIRATORY;00769;0.9722847997599996
RESPIRATORY;00778;0.30383899992499985
RESPIRATORY;00787;1.2153559996999994
RESPIRATORY;00820;0.8102373331333329
RESPIRATORY;00821;0.8102373331333329
RESPIRATORY;00822;0.6076779998499997
RESPIRATORY;00842;0.6076779998499997
RESPIRATORY;00860;0.34724457134285697
RESPIRATORY;00879;0.8102373331333329
RESPIRATORY;00887;0.6076779998499997
RESPIRATORY;00910;0.8102373331333329
RESPIRATORY;00912;1.041733714028571
RESPIRATORY;00913;0.6076779998499997
RESPIRATORY;00914;0.4861423998799998
RESPIRATORY;00969;0.2430711999399999
RESPIRATORY;00980;2.430711999399999
RESPIRATORY;00985;0.6076779998499997
RESPIRATORY;01019;0.6076779998499997
RESPIRATORY;01039;0.6076779998499997
RESPIRATORY;01067;1.9445695995199992
RESPIRATORY;01073;0.8102373331333329
RESPIRATORY;01078;0.8102373331333329
RESPIRATORY;01079;0.4861423998799998
RESPIRATORY;01080;2.430711999399999
RESPIRATORY;01091;0.8102373331333329
RESPIRATORY;01112;0.8102373331333329
RESPIRATORY;01169;0.8102373331333329
RESPIRATORY;01170;1.6204746662666658
RESPIRATORY;01173;0.6944891426857139
RESPIRATORY;01192;1.2153559996999994
RESPIRATORY;01197;0.44194763625454525
RESPIRATORY;01216;0.40511866656666645
RESPIRATORY;01234;0.4861423998799998
TRACT;00001;1.5758839840385104
TRACT;00006;0.7879419920192552
TRACT;00007;0.6303535936154042
TRACT;00017;1.5758839840385104
TRACT;00025;1.0505893226923402
TRACT;00031;0.3939709960096276
TRACT;00048;0.3939709960096276
TRACT;00056;0.6303535936154042
TRACT;00080;1.0505893226923402
TRACT;00134;0.7879419920192552
TRACT;00135;0.7879419920192552
TRACT;00152;0.7879419920192552
TRACT;00159;0.6303535936154042
TRACT;00160;0.6303535936154042
TRACT;00176;0.6303535936154042
TRACT;00177;0.3939709960096276
TRACT;00179;0.5252946613461701
TRACT;00202;1.0505893226923402
TRACT;00265;1.0505893226923402
TRACT;00271;1.2607071872308084
TRACT;00297;0.7879419920192552
TRACT;00298;0.7879419920192552
TRACT;00322;0.26264733067308504
TRACT;00325;0.5252946613461701
TRACT;00333;0.6303535936154042
TRACT;00345;0.4502525668681458
TRACT;00417;0.6303535936154042
TRACT;00439;0.3501964408974467
TRACT;00447;0.5252946613461701
TRACT;00497;0.7879419920192552
TRACT;00511;0.7879419920192552
TRACT;00512;0.7879419920192552
TRACT;00555;1.2607071872308084
TRACT;00589;0.3151767968077021
TRACT;00590;2.1011786453846804
TRACT;00614;0.6303535936154042
TRACT;00733;1.0505893226923402
TRACT;00754;0.7879419920192552
TRACT;00761;2.251262834340729
TRACT;00769;1.2607071872308084
TRACT;00778;0.3939709960096276
TRACT;00872;1.5758839840385104
TRACT;00912;0.9005051337362916
TRACT;00935;1.0505893226923402
TRACT;00969;0.3151767968077021
TRACT;00980;1.0505893226923402
TRACT;01019;0.7879419920192552
TRACT;01078;1.0505893226923402
TRACT;01079;0.6303535936154042
TRACT;01170;2.1011786453846804
TRACT;01173;0.4502525668681458
TRACT;01192;1.5758839840385104
TRACT;01197;0.5730487214685492
CYSTIC;00001;0.02258223703711926
CYSTIC;00002;0.05419736888908623
CYSTIC;00003;0.02258223703711926
CYSTIC;00004;0.016936677777839446
CYSTIC;00006;0.016936677777839446
CYSTIC;00007;0.027098684444543115
CYSTIC;00008;0.02258223703711926
CYSTIC;00009;0.06774671111135779
CYSTIC;00010;0.13549342222271557
CYSTIC;00011;0.02258223703711926
CYSTIC;00012;0.09032894814847704
CYSTIC;00013;0.04516447407423852
CYSTIC;00014;0.01042257094020889
CYSTIC;00015;0.13549342222271557
CYSTIC;00016;0.06774671111135779
CYSTIC;00017;0.13549342222271557
CYSTIC;00019;0.13549342222271557
CYSTIC;00020;0.02258223703711926
CYSTIC;00021;0.09032894814847704
CYSTIC;00022;0.02258223703711926
CYSTIC;00023;0.08129605333362934
CYSTIC;00024;0.03387335555567889
CYSTIC;00026;0.13549342222271557
CYSTIC;00027;0.04516447407423852
CYSTIC;00028;0.13549342222271557
CYSTIC;00029;0.09032894814847704
CYSTIC;00030;0.08129605333362934
CYSTIC;00031;0.016936677777839446
CYSTIC;00032;0.13549342222271557
CYSTIC;00034;0.13549342222271557
CYSTIC;00037;0.06774671111135779
CYSTIC;00038;0.04516447407423852
CYSTIC;00039;0.03387335555567889
CYSTIC;00040;0.09032894814847704
CYSTIC;00041;0.02258223703711926
CYSTIC;00043;0.10162006666703668
CYSTIC;00044;0.09032894814847704
CYSTIC;00045;0.09032894814847704
CYSTIC;00047;0.04516447407423852
CYSTIC;00049;0.06774671111135779
CYSTIC;00050;0.09032894814847704
CYSTIC;00051;0.10162006666703668
CYSTIC;00052;0.13549342222271557
CYSTIC;00053;0.13549342222271557
CYSTIC;00054;0.04516447407423852
CYSTIC;00055;0.013549342222271558
CYSTIC;00056;0.027098684444543115
CYSTIC;00057;0.13549342222271557
CYSTIC;00058;0.01231758383842869
CYSTIC;00059;0.03387335555567889
CYSTIC;00061;0.02258223703711926
CYSTIC;00062;0.01231758383842869
CYSTIC;00063;0.016936677777839446
CYSTIC;00064;0.13549342222271557
CYSTIC;00065;0.07742481269869461
CYSTIC;00066;0.04516447407423852
CYSTIC;00067;0.10162006666703668
CYSTIC;00068;0.03387335555567889
CYSTIC;00069;0.13549342222271557
CYSTIC;00070;0.06774671111135779
CYSTIC;00071;0.03387335555567889
CYSTIC;00072;0.03387335555567889
CYSTIC;00073;0.04516447407423852
CYSTIC;00074;0.13549342222271557
CYSTIC;00075;0.019356203174673653
CYSTIC;00076;0.02258223703711926
CYSTIC;00077;0.07742481269869461
CYSTIC;00078;0.03387335555567889
CYSTIC;00080;0.09032894814847704
CYSTIC;00082;0.04516447407423852
CYSTIC;00083;0.05419736888908623
CYSTIC;00084;0.06774671111135779
CYSTIC;00085;0.027098684444543115
CYSTIC;00088;0.05419736888908623
CYSTIC;00089;0.03387335555567889
CYSTIC;00090;0.04516447407423852
CYSTIC;00091;0.027098684444543115
CYSTIC;00092;0.04516447407423852
CYSTIC;00093;0.038712406349347306
CYSTIC;00094;0.13549342222271557
CYSTIC;00095;0.13549342222271557
CYSTIC;00096;0.13549342222271557
CYSTIC;00097;0.09032894814847704
CYSTIC;00098;0.10839473777817246
CYSTIC;00099;0.08129605333362934
CYSTIC;00100;0.02258223703711926
CYSTIC;00101;0.06774671111135779
CYSTIC;00102;0.027098684444543115
CYSTIC;00103;0.13549342222271557
CYSTIC;00104;0.027098684444543115
CYSTIC;00105;0.03387335555567889
CYSTIC;00108;0.04516447407423852
CYSTIC;00109;0.09032894814847704
CYSTIC;00110;0.06774671111135779
CYSTIC;00111;0.038712406349347306
CYSTIC;00112;0.13549342222271557
CYSTIC;00113;0.13549342222271557
CYSTIC;00115;0.03387335555567889
CYSTIC;00116;0.13549342222271557
CYSTIC;00118;0.019356203174673653
CYSTIC;00119;0.04516447407423852
CYSTIC;00121;0.04516447407423852
CYSTIC;00122;0.06774671111135779
CYSTIC;00123;0.02258223703711926
CYSTIC;00125;0.09032894814847704
CYSTIC;00126;0.038712406349347306
CYSTIC;00127;0.06774671111135779
CYSTIC;00128;0.06774671111135779
CYSTIC;00129;0.06774671111135779
CYSTIC;00130;0.13549342222271557
CYSTIC;00133;0.13549342222271557
CYSTIC;00135;0.13549342222271557
CYSTIC;00137;0.01231758383842869
CYSTIC;00138;0.13549342222271557
CYSTIC;00139;0.01231758383842869
CYSTIC;00140;0.013549342222271558
CYSTIC;00141;0.03387335555567889
CYSTIC;00143;0.09032894814847704
CYSTIC;00144;0.013549342222271558
CYSTIC;00146;0.13549342222271557
CYSTIC;00148;0.04516447407423852
CYSTIC;00150;0.01505482469141284
CYSTIC;00151;0.04516447407423852
CYSTIC;00153;0.04516447407423852
CYSTIC;00154;0.13549342222271557
CYSTIC;00155;0.05419736888908623
CYSTIC;00157;0.04516447407423852
CYSTIC;00158;0.06774671111135779
CYSTIC;00159;0.027098684444543115
CYSTIC;00160;0.05419736888908623
CYSTIC;00161;0.027098684444543115
CYSTIC;00163;0.11613721904804192
CYSTIC;00164;0.027098684444543115
CYSTIC;00165;0.02258223703711926
CYSTIC;00166;0.13549342222271557
CYSTIC;00167;0.03387335555567889
CYSTIC;00168;0.03387335555567889
CYSTIC;00169;0.04516447407423852
CYSTIC;00170;0.04516447407423852
CYSTIC;00172;0.02258223703711926
CYSTIC;00173;0.11291118518559631
CYSTIC;00174;0.04516447407423852
CYSTIC;00175;0.027098684444543115
CYSTIC;00176;0.027098684444543115
CYSTIC;00177;0.06774671111135779
CYSTIC;00179;0.02258223703711926
CYSTIC;00181;0.027098684444543115
CYSTIC;00182;0.13549342222271557
CYSTIC;00183;0.09032894814847704
CYSTIC;00184;0.06774671111135779
CYSTIC;00185;0.027098684444543115
CYSTIC;00186;0.13549342222271557
CYSTIC;00187;0.02258223703711926
CYSTIC;00188;0.04064802666681467
CYSTIC;00189;0.04516447407423852
CYSTIC;00190;0.03387335555567889
CYSTIC;00191;0.13549342222271557
CYSTIC;00192;0.03010964938282568
CYSTIC;00193;0.05419736888908623
CYSTIC;00194;0.0752741234570642
CYSTIC;00195;0.13549342222271557
CYSTIC;00196;0.06774671111135779
CYSTIC;00197;0.04516447407423852
CYSTIC;00198;0.06774671111135779
CYSTIC;00199;0.13549342222271557
CYSTIC;00200;0.04516447407423852
CYSTIC;00201;0.027098684444543115
CYSTIC;00204;0.09032894814847704
CYSTIC;00205;0.01129111851855963
CYSTIC;00207;0.13549342222271557
CYSTIC;00208;0.13549342222271557
CYSTIC;00209;0.06774671111135779
CYSTIC;00210;0.09032894814847704
CYSTIC;00211;0.027098684444543115
CYSTIC;00212;0.04516447407423852
CYSTIC;00213;0.04516447407423852
CYSTIC;00214;0.13549342222271557
CYSTIC;00216;0.06774671111135779
CYSTIC;00217;0.06774671111135779
CYSTIC;00218;0.03387335555567889
CYSTIC;00219;0.11291118518559631
CYSTIC;00220;0.06774671111135779
CYSTIC;00221;0.027098684444543115
CYSTIC;00222;0.13549342222271557
CYSTIC;00223;0.02258223703711926
CYSTIC;00225;0.05419736888908623
CYSTIC;00226;0.06774671111135779
CYSTIC;00227;0.09032894814847704
CYSTIC;00228;0.09032894814847704
CYSTIC;00229;0.04516447407423852
CYSTIC;00230;0.13549342222271557
CYSTIC;00231;0.10162006666703668
CYSTIC;00232;0.027098684444543115
CYSTIC;00233;0.06774671111135779
CYSTIC;00234;0.05806860952402096
CYSTIC;00235;0.03387335555567889
CYSTIC;00236;0.038712406349347306
CYSTIC;00237;0.06774671111135779
CYSTIC;00238;0.10162006666703668
CYSTIC;00239;0.09032894814847704
CYSTIC;00240;0.13549342222271557
CYSTIC;00242;0.01505482469141284
CYSTIC;00243;0.03387335555567889
CYSTIC;00244;0.005419736888908623
CYSTIC;00245;0.019356203174673653
CYSTIC;00246;0.06774671111135779
CYSTIC;00248;0.02258223703711926
CYSTIC;00249;0.04516447407423852
CYSTIC;00250;0.019356203174673653
CYSTIC;00252;0.06774671111135779
CYSTIC;00253;0.04516447407423852
CYSTIC;00254;0.13549342222271557
CYSTIC;00255;0.04516447407423852
CYSTIC;00256;0.027098684444543115
CYSTIC;00258;0.03695275151528606
CYSTIC;00259;0.03985100653609282
CYSTIC;00260;0.01231758383842869
CYSTIC;00261;0.038712406349347306
CYSTIC;00262;0.04516447407423852
CYSTIC;00264;0.09032894814847704
CYSTIC;00265;0.04516447407423852
CYSTIC;00266;0.019356203174673653
CYSTIC;00267;0.10162006666703668
CYSTIC;00268;0.1053837728398899
CYSTIC;00272;0.06774671111135779
CYSTIC;00273;0.13549342222271557
CYSTIC;00274;0.06774671111135779
CYSTIC;00275;0.019356203174673653
CYSTIC;00276;0.13549342222271557
CYSTIC;00277;0.13549342222271557
CYSTIC;00279;0.03387335555567889
CYSTIC;00280;0.027098684444543115
CYSTIC;00281;0.13549342222271557
CYSTIC;00282;0.06774671111135779
CYSTIC;00283;0.03387335555567889
CYSTIC;00285;0.04516447407423852
CYSTIC;00286;0.08129605333362934
CYSTIC;00287;0.03387335555567889
CYSTIC;00289;0.04516447407423852
CYSTIC;00290;0.08129605333362934
CYSTIC;00291;0.019356203174673653
CYSTIC;00292;0.06774671111135779
CYSTIC;00293;0.04516447407423852
CYSTIC;00294;0.13549342222271557
CYSTIC;00295;0.019356203174673653
CYSTIC;00297;0.13549342222271557
CYSTIC;00298;0.13549342222271557
CYSTIC;00299;0.04516447407423852
CYSTIC;00301;0.10162006666703668
CYSTIC;00302;0.027098684444543115
CYSTIC;00303;0.016936677777839446
CYSTIC;00304;0.08129605333362934
CYSTIC;00305;0.09032894814847704
CYSTIC;00306;0.016936677777839446
CYSTIC;00307;0.006452067724891217
CYSTIC;00308;0.10162006666703668
CYSTIC;00309;0.06774671111135779
CYSTIC;00311;0.13549342222271557
CYSTIC;00312;0.027098684444543115
CYSTIC;00313;0.03387335555567889
CYSTIC;00314;0.02258223703711926
CYSTIC;00315;0.09032894814847704
CYSTIC;00316;0.06774671111135779
CYSTIC;00317;0.11855674444487613
CYSTIC;00318;0.13549342222271557
CYSTIC;00319;0.10839473777817246
CYSTIC;00320;0.02258223703711926
CYSTIC;00321;0.13549342222271557
CYSTIC;00322;0.01129111851855963
CYSTIC;00323;0.03387335555567889
CYSTIC;00324;0.10162006666703668
CYSTIC;00325;0.13549342222271557
CYSTIC;00326;0.02258223703711926
CYSTIC;00327;0.04516447407423852
CYSTIC;00328;0.13549342222271557
CYSTIC;00329;0.13549342222271557
CYSTIC;00331;0.11291118518559631
CYSTIC;00332;0.08129605333362934
CYSTIC;00333;0.13549342222271557
CYSTIC;00335;0.03387335555567889
CYSTIC;00336;0.03387335555567889
CYSTIC;00337;0.027098684444543115
CYSTIC;00338;0.13549342222271557
CYSTIC;00339;0.06774671111135779
