QueryNumber;DocRanking;DocNumber;Similarity
00001;109;01163;0.5473951652536174
00001;110;01220;0.5473951652536174
00001;111;00742;0.5470213438857539
00001;112;00505;0.5431980894613787
00001;113;00496;0.5395332857897327
00001;114;00738;0.5395332857897327
00001;115;00805;0.5395332857897327
00001;116;00007;0.5392114802393513
00001;117;01112;0.5392114802393512
00001;118;00531;0.5338066800320826
00001;119;00606;0.5320869632724329
00001;120;00550;0.5310196713447556
00001;121;00551;0.5310196713447556
00001;122;00027;0.5268962025789429
00001;123;00969;0.5167447224563338
00001;124;00501;0.5083947391352069
00001;125;00166;0.5080576226960952
00001;126;00559;0.5080576226960952
00001;127;00710;0.5080576226960952
00001;128;00263;0.5014784908270457
00001;129;00555;0.5014784908270457
00001;130;01102;0.5014784908270457
00001;131;00510;0.5009627709255613
00001;132;01201;0.4965420300738511
00001;133;00147;0.49654203007385106
00001;134;00018;0.4947612034774241
00001;135;00208;0.4947612034774241
00001;136;00535;0.4947612034774241
00001;137;00542;0.4947612034774241
00001;138;00733;0.4947612034774241
00001;139;00802;0.4947612034774241
00001;140;00993;0.4947612034774241
00001;141;01034;0.4947612034774241
00001;142;01041;0.4947612034774241
00001;143;01093;0.4947612034774241
00001;144;01197;0.4947612034774241
00001;145;01200;0.4947612034774241
00001;146;01203;0.4947612034774241
00001;147;00049;0.494761203477424
00001;148;00199;0.494761203477424
00001;149;00281;0.494761203477424
00001;150;00373;0.494761203477424
00001;151;00386;0.494761203477424
00001;152;00517;0.494761203477424
00001;153;00766;0.494761203477424
00001;154;00958;0.494761203477424
00001;155;01078;0.494761203477424
00001;156;01188;0.4923887810516981
00001;157;00711;0.48765862866410686
00001;158;00712;0.48765862866410686
00001;159;00960;0.48425991605181584
00001;160;00592;0.4804290307386519
00001;161;01107;0.47773423897950795
00001;162;00246;0.4777342389795079
00001;163;01227;0.4762273835487655
00001;164;00956;0.4695659994176271
00001;165;00925;0.46678254748585035
00001;166;00481;0.4643277452263483
00001;167;00658;0.4641026164699723
00001;168;00478;0.46410261646997225
00001;169;00788;0.46410261646997225
00001;170;00047;0.4641026164699721
00001;171;00265;0.4641026164699721
00001;172;00690;0.4641026164699721
00001;173;00497;0.4597919235315656
00001;174;01055;0.4597919235315656
00001;175;00085;0.45979192353156556
00001;176;00154;0.45979192353156556
00001;177;00287;0.45979192353156556
00001;178;00548;0.45979192353156556
00001;179;00876;0.45979192353156556
00001;180;01042;0.45979192353156556
00001;181;00539;0.4594603188627588
00001;182;00730;0.4594603188627588
00001;183;00096;0.45946031886275873
00001;184;00109;0.45946031886275873
00001;185;00440;0.45665229332330987
00001;186;00461;0.4566522933233098
00001;187;00636;0.4566522933233098
00001;188;00967;0.4566522933233098
00001;189;00400;0.4555377560038439
00001;190;00546;0.4555377560038439
00001;191;00838;0.4555377560038439
00001;192;00839;0.4555377560038439
00001;193;00945;0.4555377560038439
00001;194;00976;0.4555377560038439
00001;195;01076;0.4555377560038439
00001;196;01215;0.4555377560038439
00001;197;00137;0.45553775600384383
00001;198;00225;0.45553775600384383
00001;199;00457;0.45553775600384383
00001;200;00765;0.4555377560038438
00001;201;01003;0.4555377560038438
00001;202;01199;0.4555377560038438
00001;203;00867;0.4467088038458045
00001;204;00527;0.4413923787133027
00001;205;00139;0.44139237871330267
00001;206;00296;0.440603374711062
00001;207;00316;0.440603374711062
00001;208;00463;0.4375325429243382
00001;209;00053;0.4351435116378884
00001;210;00990;0.43496090050653224
00001;211;00520;0.4334209575165694
00001;212;01029;0.4328128373908754
00001;213;00151;0.42805349402507087
00001;214;01120;0.4280395703665707
00001;215;01149;0.4280395703665707
00001;216;01150;0.4280395703665707
00001;217;00847;0.42641293716492473
00001;218;00040;0.4252332024778532
00001;219;00484;0.41470911712307434
00001;220;00028;0.4082482904638631
00001;221;00101;0.4082482904638631
00001;222;00152;0.4082482904638631
00001;223;00201;0.4082482904638631
00001;224;00307;0.4082482904638631
00001;225;00321;0.4082482904638631
00001;226;00324;0.4082482904638631
00001;227;00334;0.4082482904638631
00001;228;00453;0.4082482904638631
00001;229;00563;0.4082482904638631
00001;230;00578;0.4082482904638631
00001;231;00810;0.4082482904638631
00001;232;00823;0.4082482904638631
00001;233;00871;0.4082482904638631
00001;234;00973;0.4082482904638631
00001;235;01092;0.4082482904638631
00001;236;01166;0.4082482904638631
00001;237;00435;0.4082482904638631
00001;238;00522;0.4082482904638631
00001;239;00526;0.4082482904638631
00001;240;00567;0.4082482904638631
00001;241;00741;0.4082482904638631
00001;242;00789;0.4082482904638631
00001;243;00850;0.4082482904638631
00001;244;01026;0.4082482904638631
00001;245;01185;0.4082482904638631
00001;246;01193;0.4082482904638631
00001;247;00060;0.4082482904638631
00001;248;00239;0.4082482904638631
00001;249;00330;0.4082482904638631
00001;250;00596;0.4082482904638631
00001;251;00701;0.4082482904638631
00001;252;00846;0.4082482904638631
00001;253;01036;0.4082482904638631
00001;254;01234;0.4082482904638631
00001;255;00122;0.4082482904638631
00001;256;00171;0.4082482904638631
00001;257;00277;0.4082482904638631
00001;258;00417;0.4082482904638631
00001;259;00444;0.4082482904638631
00001;260;00529;0.4082482904638631
00001;261;00861;0.4082482904638631
00001;262;01059;0.4082482904638631
00001;263;01202;0.4082482904638631
00001;264;00114;0.4082482904638631
00001;265;00256;0.4082482904638631
00001;266;00266;0.4082482904638631
00001;267;00564;0.4082482904638631
00001;268;00001;0.4082482904638631
00001;269;00003;0.4082482904638631
00001;270;00006;0.4082482904638631
00001;271;00013;0.4082482904638631
00001;272;00021;0.4082482904638631
00001;273;00022;0.4082482904638631
00001;274;00034;0.4082482904638631
00001;275;00050;0.4082482904638631
00001;276;00064;0.4082482904638631
00001;277;00083;0.4082482904638631
00001;278;00086;0.4082482904638631
00001;279;00092;0.4082482904638631
00001;280;00098;0.4082482904638631
00001;281;00102;0.4082482904638631
00001;282;00104;0.4082482904638631
00001;283;00108;0.4082482904638631
00001;284;00110;0.4082482904638631
00001;285;00123;0.4082482904638631
00001;286;00124;0.4082482904638631
00001;287;00125;0.4082482904638631
00001;288;00130;0.4082482904638631
00001;289;00136;0.4082482904638631
00001;290;00149;0.4082482904638631
00001;291;00150;0.4082482904638631
00001;292;00155;0.4082482904638631
00001;293;00161;0.4082482904638631
00001;294;00167;0.4082482904638631
00001;295;00168;0.4082482904638631
00001;296;00169;0.4082482904638631
00001;297;00170;0.4082482904638631
00001;298;00173;0.4082482904638631
00001;299;00176;0.4082482904638631
00001;300;00182;0.4082482904638631
00001;301;00185;0.4082482904638631
00001;302;00190;0.4082482904638631
00001;303;00195;0.4082482904638631
00001;304;00197;0.4082482904638631
00001;305;00200;0.4082482904638631
00001;306;00202;0.4082482904638631
00001;307;00204;0.4082482904638631
00001;308;00210;0.4082482904638631
00001;309;00221;0.4082482904638631
00001;310;00222;0.4082482904638631
00001;311;00230;0.4082482904638631
00001;312;00231;0.4082482904638631
00001;313;00232;0.4082482904638631
00001;314;00244;0.4082482904638631
00001;315;00248;0.4082482904638631
00001;316;00253;0.4082482904638631
00001;317;00254;0.4082482904638631
00001;318;00255;0.4082482904638631
00001;319;00259;0.4082482904638631
00001;320;00260;0.4082482904638631
00001;321;00262;0.4082482904638631
00001;322;00269;0.4082482904638631
00001;323;00278;0.4082482904638631
00001;324;00284;0.4082482904638631
00001;325;00286;0.4082482904638631
00001;326;00289;0.4082482904638631
00001;327;00292;0.4082482904638631
00001;328;00297;0.4082482904638631
00001;329;00298;0.4082482904638631
00001;330;00304;0.4082482904638631
00001;331;00313;0.4082482904638631
00001;332;00325;0.4082482904638631
00001;333;00337;0.4082482904638631
00001;334;00340;0.4082482904638631
00001;335;00342;0.4082482904638631
00001;336;00349;0.4082482904638631
00001;337;00355;0.4082482904638631
00001;338;00357;0.4082482904638631
00001;339;00360;0.4082482904638631
00001;340;00364;0.4082482904638631
00001;341;00367;0.4082482904638631
00001;342;00369;0.4082482904638631
00001;343;00370;0.4082482904638631
00001;344;00383;0.4082482904638631
00001;345;00391;0.4082482904638631
00001;346;00393;0.4082482904638631
00001;347;00411;0.4082482904638631
00001;348;00416;0.4082482904638631
00001;349;00419;0.4082482904638631
00001;350;00420;0.4082482904638631
00001;351;00424;0.4082482904638631
00001;352;00432;0.4082482904638631
00001;353;00433;0.4082482904638631
00001;354;00442;0.4082482904638631
00001;355;00443;0.4082482904638631
00001;356;00445;0.4082482904638631
00001;357;00446;0.4082482904638631
00001;358;00447;0.4082482904638631
00001;359;00449;0.4082482904638631
00001;360;00452;0.4082482904638631
00001;361;00454;0.4082482904638631
00001;362;00462;0.4082482904638631
00001;363;00468;0.4082482904638631
00001;364;00469;0.4082482904638631
00001;365;00470;0.4082482904638631
00001;366;00475;0.4082482904638631
00001;367;00482;0.4082482904638631
00001;368;00486;0.4082482904638631
00001;369;00518;0.4082482904638631
00001;370;00521;0.4082482904638631
00001;371;00528;0.4082482904638631
00001;372;00554;0.4082482904638631
00001;373;00569;0.4082482904638631
00001;374;00572;0.4082482904638631
00001;375;00577;0.4082482904638631
00001;376;00583;0.4082482904638631
00001;377;00584;0.4082482904638631
00001;378;00591;0.4082482904638631
00001;379;00598;0.4082482904638631
00001;380;00599;0.4082482904638631
00001;381;00605;0.4082482904638631
00001;382;00612;0.4082482904638631
00001;383;00623;0.4082482904638631
00001;384;00630;0.4082482904638631
00001;385;00631;0.4082482904638631
00001;386;00639;0.4082482904638631
00001;387;00640;0.4082482904638631
00001;388;00643;0.4082482904638631
00001;389;00647;0.4082482904638631
00001;390;00653;0.4082482904638631
00001;391;00659;0.4082482904638631
00001;392;00670;0.4082482904638631
00001;393;00672;0.4082482904638631
00001;394;00684;0.4082482904638631
00001;395;00685;0.4082482904638631
00001;396;00686;0.4082482904638631
00001;397;00687;0.4082482904638631
00001;398;00703;0.4082482904638631
00001;399;00705;0.4082482904638631
00001;400;00706;0.4082482904638631
00001;401;00707;0.4082482904638631
00001;402;00714;0.4082482904638631
00001;403;00718;0.4082482904638631
00001;404;00719;0.4082482904638631
00001;405;00725;0.4082482904638631
00001;406;00732;0.4082482904638631
00001;407;00736;0.4082482904638631
00001;408;00743;0.4082482904638631
00001;409;00757;0.4082482904638631
00001;410;00759;0.4082482904638631
00001;411;00762;0.4082482904638631
00001;412;00771;0.4082482904638631
00001;413;00781;0.4082482904638631
00001;414;00790;0.4082482904638631
00001;415;00794;0.4082482904638631
00001;416;00798;0.4082482904638631
00001;417;00800;0.4082482904638631
00001;418;00803;0.4082482904638631
00001;419;00829;0.4082482904638631
00001;420;00830;0.4082482904638631
00001;421;00832;0.4082482904638631
00001;422;00849;0.4082482904638631
00001;423;00855;0.4082482904638631
00001;424;00858;0.4082482904638631
00001;425;00860;0.4082482904638631
00001;426;00863;0.4082482904638631
00001;427;00873;0.4082482904638631
00001;428;00874;0.4082482904638631
00001;429;00883;0.4082482904638631
00001;430;00884;0.4082482904638631
00001;431;00896;0.4082482904638631
00001;432;00897;0.4082482904638631
00001;433;00898;0.4082482904638631
00001;434;00904;0.4082482904638631
00001;435;00915;0.4082482904638631
00001;436;00931;0.4082482904638631
00001;437;00932;0.4082482904638631
00001;438;00937;0.4082482904638631
00001;439;00942;0.4082482904638631
00001;440;00944;0.4082482904638631
00001;441;00946;0.4082482904638631
00001;442;00947;0.4082482904638631
00001;443;00953;0.4082482904638631
00001;444;00961;0.4082482904638631
00001;445;00965;0.4082482904638631
00001;446;00968;0.4082482904638631
00001;447;00971;0.4082482904638631
00001;448;00983;0.4082482904638631
00001;449;00992;0.4082482904638631
00001;450;00995;0.4082482904638631
00001;451;01000;0.4082482904638631
00001;452;01010;0.4082482904638631
00001;453;01021;0.4082482904638631
00001;454;01025;0.4082482904638631
00001;455;01030;0.4082482904638631
00001;456;01033;0.4082482904638631
00001;457;01037;0.4082482904638631
00001;458;01048;0.4082482904638631
00001;459;01052;0.4082482904638631
00001;460;01058;0.4082482904638631
00001;461;01070;0.4082482904638631
00001;462;01073;0.4082482904638631
00001;463;01086;0.4082482904638631
00001;464;01113;0.4082482904638631
00001;465;01114;0.4082482904638631
00001;466;01115;0.4082482904638631
00001;467;01116;0.4082482904638631
00001;468;01117;0.4082482904638631
00001;469;01124;0.4082482904638631
00001;470;01125;0.4082482904638631
00001;471;01126;0.4082482904638631
00001;472;01140;0.4082482904638631
00001;473;01146;0.4082482904638631
00001;474;01157;0.4082482904638631
00001;475;01161;0.4082482904638631
00001;476;01164;0.4082482904638631
00001;477;01169;0.4082482904638631
00001;478;01174;0.4082482904638631
00001;479;01175;0.4082482904638631
00001;480;01179;0.4082482904638631
00001;481;01195;0.4082482904638631
00001;482;01198;0.4082482904638631
00001;483;01205;0.4082482904638631
00001;484;01222;0.4082482904638631
00001;485;00157;0.408248290463863
00001;486;00165;0.408248290463863
00001;487;00272;0.408248290463863
00001;488;00318;0.408248290463863
00001;489;00406;0.408248290463863
00001;490;00450;0.408248290463863
00001;491;00540;0.408248290463863
00001;492;00549;0.408248290463863
00001;493;00570;0.408248290463863
00001;494;00581;0.408248290463863
00001;495;00634;0.408248290463863
00001;496;00638;0.408248290463863
00001;497;00652;0.408248290463863
00001;498;00760;0.408248290463863
00001;499;00768;0.408248290463863
00001;500;00818;0.408248290463863
00001;501;00840;0.408248290463863
00001;502;00869;0.408248290463863
00001;503;00878;0.408248290463863
00001;504;00911;0.408248290463863
00001;505;00917;0.408248290463863
00001;506;00918;0.408248290463863
00001;507;01044;0.408248290463863
00001;508;01090;0.408248290463863
00001;509;01151;0.408248290463863
00001;510;01183;0.408248290463863
00001;511;01207;0.408248290463863
00001;512;01208;0.408248290463863
00001;513;01139;0.408248290463863
00001;514;00041;0.408248290463863
00001;515;00133;0.408248290463863
00001;516;00270;0.408248290463863
00001;517;00300;0.408248290463863
00001;518;00498;0.408248290463863
00001;519;00776;0.408248290463863
00001;520;00909;0.408248290463863
00001;521;00975;0.408248290463863
00001;522;00980;0.408248290463863
00001;523;01064;0.408248290463863
00001;524;01121;0.408248290463863
00001;525;01145;0.408248290463863
00001;526;01238;0.408248290463863
00001;527;00004;0.408248290463863
00001;528;00005;0.408248290463863
00001;529;00008;0.408248290463863
00001;530;00010;0.408248290463863
00001;531;00012;0.408248290463863
00001;532;00015;0.408248290463863
00001;533;00019;0.408248290463863
00001;534;00023;0.408248290463863
00001;535;00024;0.408248290463863
00001;536;00026;0.408248290463863
00001;537;00030;0.408248290463863
00001;538;00031;0.408248290463863
00001;539;00042;0.408248290463863
00001;540;00051;0.408248290463863
00001;541;00055;0.408248290463863
00001;542;00059;0.408248290463863
00001;543;00062;0.408248290463863
00001;544;00063;0.408248290463863
00001;545;00065;0.408248290463863
00001;546;00068;0.408248290463863
00001;547;00069;0.408248290463863
00001;548;00072;0.408248290463863
00001;549;00074;0.408248290463863
00001;550;00077;0.408248290463863
00001;551;00080;0.408248290463863
00001;552;00082;0.408248290463863
00001;553;00084;0.408248290463863
00001;554;00088;0.408248290463863
00001;555;00089;0.408248290463863
00001;556;00093;0.408248290463863
00001;557;00095;0.408248290463863
00001;558;00100;0.408248290463863
00001;559;00111;0.408248290463863
00001;560;00113;0.408248290463863
00001;561;00118;0.408248290463863
00001;562;00119;0.408248290463863
00001;563;00134;0.408248290463863
00001;564;00135;0.408248290463863
00001;565;00140;0.408248290463863
00001;566;00141;0.408248290463863
00001;567;00143;0.408248290463863
00001;568;00144;0.408248290463863
00001;569;00146;0.408248290463863
00001;570;00148;0.408248290463863
00001;571;00156;0.408248290463863
00001;572;00160;0.408248290463863
00001;573;00164;0.408248290463863
00001;574;00172;0.408248290463863
00001;575;00174;0.408248290463863
00001;576;00177;0.408248290463863
00001;577;00178;0.408248290463863
00001;578;00181;0.408248290463863
00001;579;00183;0.408248290463863
00001;580;00184;0.408248290463863
00001;581;00187;0.408248290463863
00001;582;00188;0.408248290463863
00001;583;00191;0.408248290463863
00001;584;00193;0.408248290463863
00001;585;00196;0.408248290463863
00001;586;00203;0.408248290463863
00001;587;00205;0.408248290463863
00001;588;00206;0.408248290463863
00001;589;00209;0.408248290463863
00001;590;00211;0.408248290463863
00001;591;00212;0.408248290463863
00001;592;00215;0.408248290463863
00001;593;00217;0.408248290463863
00001;594;00218;0.408248290463863
00001;595;00223;0.408248290463863
00001;596;00227;0.408248290463863
00001;597;00228;0.408248290463863
00001;598;00229;0.408248290463863
00001;599;00233;0.408248290463863
00001;600;00234;0.408248290463863
00001;601;00237;0.408248290463863
00001;602;00238;0.408248290463863
00001;603;00242;0.408248290463863
00001;604;00243;0.408248290463863
00001;605;00245;0.408248290463863
00001;606;00250;0.408248290463863
00001;607;00252;0.408248290463863
00001;608;00258;0.408248290463863
00001;609;00261;0.408248290463863
00001;610;00267;0.408248290463863
00001;611;00268;0.408248290463863
00001;612;00271;0.408248290463863
00001;613;00273;0.408248290463863
00001;614;00274;0.408248290463863
00001;615;00276;0.408248290463863
00001;616;00279;0.408248290463863
00001;617;00282;0.408248290463863
00001;618;00283;0.408248290463863
00001;619;00293;0.408248290463863
00001;620;00295;0.408248290463863
00001;621;00305;0.408248290463863
00001;622;00310;0.408248290463863
00001;623;00312;0.408248290463863
00001;624;00315;0.408248290463863
00001;625;00320;0.408248290463863
00001;626;00322;0.408248290463863
00001;627;00326;0.408248290463863
00001;628;00327;0.408248290463863
00001;629;00332;0.408248290463863
00001;630;00336;0.408248290463863
00001;631;00339;0.408248290463863
00001;632;00341;0.408248290463863
00001;633;00346;0.408248290463863
00001;634;00347;0.408248290463863
00001;635;00348;0.408248290463863
00001;636;00351;0.408248290463863
00001;637;00358;0.408248290463863
00001;638;00361;0.408248290463863
00001;639;00363;0.408248290463863
00001;640;00366;0.408248290463863
00001;641;00368;0.408248290463863
00001;642;00371;0.408248290463863
00001;643;00372;0.408248290463863
00001;644;00377;0.408248290463863
00001;645;00390;0.408248290463863
00001;646;00394;0.408248290463863
00001;647;00396;0.408248290463863
00001;648;00397;0.408248290463863
00001;649;00401;0.408248290463863
00001;650;00402;0.408248290463863
00001;651;00407;0.408248290463863
00001;652;00408;0.408248290463863
00001;653;00409;0.408248290463863
00001;654;00410;0.408248290463863
00001;655;00415;0.408248290463863
00001;656;00418;0.408248290463863
00001;657;00421;0.408248290463863
00001;658;00422;0.408248290463863
00001;659;00425;0.408248290463863
00001;660;00427;0.408248290463863
00001;661;00429;0.408248290463863
00001;662;00436;0.408248290463863
00001;663;00438;0.408248290463863
00001;664;00455;0.408248290463863
00001;665;00460;0.408248290463863
00001;666;00466;0.408248290463863
00001;667;00471;0.408248290463863
00001;668;00472;0.408248290463863
00001;669;00473;0.408248290463863
00001;670;00474;0.408248290463863
00001;671;00477;0.408248290463863
00001;672;00479;0.408248290463863
00001;673;00480;0.408248290463863
00001;674;00487;0.408248290463863
00001;675;00489;0.408248290463863
00001;676;00494;0.408248290463863
00001;677;00509;0.408248290463863
00001;678;00519;0.408248290463863
00001;679;00524;0.408248290463863
00001;680;00536;0.408248290463863
00001;681;00541;0.408248290463863
00001;682;00553;0.408248290463863
00001;683;00556;0.408248290463863
00001;684;00562;0.408248290463863
00001;685;00565;0.408248290463863
00001;686;00573;0.408248290463863
00001;687;00579;0.408248290463863
00001;688;00585;0.408248290463863
00001;689;00587;0.408248290463863
00001;690;00588;0.408248290463863
00001;691;00589;0.408248290463863
00001;692;00590;0.408248290463863
00001;693;00594;0.408248290463863
00001;694;00595;0.408248290463863
00001;695;00597;0.408248290463863
00001;696;00601;0.408248290463863
00001;697;00602;0.408248290463863
00001;698;00604;0.408248290463863
00001;699;00607;0.408248290463863
00001;700;00608;0.408248290463863
00001;701;00611;0.408248290463863
00001;702;00613;0.408248290463863
00001;703;00614;0.408248290463863
00001;704;00616;0.408248290463863
00001;705;00618;0.408248290463863
00001;706;00622;0.408248290463863
00001;707;00626;0.408248290463863
00001;708;00633;0.408248290463863
00001;709;00648;0.408248290463863
00001;710;00649;0.408248290463863
00001;711;00650;0.408248290463863
00001;712;00657;0.408248290463863
00001;713;00660;0.408248290463863
00001;714;00661;0.408248290463863
00001;715;00667;0.408248290463863
00001;716;00668;0.408248290463863
00001;717;00669;0.408248290463863
00001;718;00675;0.408248290463863
00001;719;00677;0.408248290463863
00001;720;00680;0.408248290463863
00001;721;00683;0.408248290463863
00001;722;00688;0.408248290463863
00001;723;00689;0.408248290463863
00001;724;00692;0.408248290463863
00001;725;00694;0.408248290463863
00001;726;00695;0.408248290463863
00001;727;00700;0.408248290463863
00001;728;00702;0.408248290463863
00001;729;00715;0.408248290463863
00001;730;00717;0.408248290463863
00001;731;00722;0.408248290463863
00001;732;00726;0.408248290463863
00001;733;00727;0.408248290463863
00001;734;00728;0.408248290463863
00001;735;00729;0.408248290463863
00001;736;00731;0.408248290463863
00001;737;00737;0.408248290463863
00001;738;00748;0.408248290463863
00001;739;00749;0.408248290463863
00001;740;00750;0.408248290463863
00001;741;00751;0.408248290463863
00001;742;00752;0.408248290463863
00001;743;00755;0.408248290463863
00001;744;00764;0.408248290463863
00001;745;00769;0.408248290463863
00001;746;00770;0.408248290463863
00001;747;00772;0.408248290463863
00001;748;00773;0.408248290463863
00001;749;00775;0.408248290463863
00001;750;00778;0.408248290463863
00001;751;00780;0.408248290463863
00001;752;00782;0.408248290463863
00001;753;00784;0.408248290463863
00001;754;00785;0.408248290463863
00001;755;00793;0.408248290463863
00001;756;00795;0.408248290463863
00001;757;00804;0.408248290463863
00001;758;00806;0.408248290463863
00001;759;00807;0.408248290463863
00001;760;00808;0.408248290463863
00001;761;00811;0.408248290463863
00001;762;00812;0.408248290463863
00001;763;00815;0.408248290463863
00001;764;00822;0.408248290463863
00001;765;00826;0.408248290463863
00001;766;00828;0.408248290463863
00001;767;00833;0.408248290463863
00001;768;00834;0.408248290463863
00001;769;00841;0.408248290463863
00001;770;00842;0.408248290463863
00001;771;00843;0.408248290463863
00001;772;00851;0.408248290463863
00001;773;00852;0.408248290463863
00001;774;00859;0.408248290463863
00001;775;00862;0.408248290463863
00001;776;00865;0.408248290463863
00001;777;00870;0.408248290463863
00001;778;00872;0.408248290463863
00001;779;00879;0.408248290463863
00001;780;00885;0.408248290463863
00001;781;00886;0.408248290463863
00001;782;00887;0.408248290463863
00001;783;00888;0.408248290463863
00001;784;00889;0.408248290463863
00001;785;00890;0.408248290463863
00001;786;00895;0.408248290463863
00001;787;00899;0.408248290463863
00001;788;00901;0.408248290463863
00001;789;00902;0.408248290463863
00001;790;00903;0.408248290463863
00001;791;00905;0.408248290463863
00001;792;00906;0.408248290463863
00001;793;00913;0.408248290463863
00001;794;00916;0.408248290463863
00001;795;00919;0.408248290463863
00001;796;00922;0.408248290463863
00001;797;00923;0.408248290463863
00001;798;00926;0.408248290463863
00001;799;00928;0.408248290463863
00001;800;00929;0.408248290463863
00001;801;00934;0.408248290463863
00001;802;00936;0.408248290463863
00001;803;00951;0.408248290463863
00001;804;00952;0.408248290463863
00001;805;00955;0.408248290463863
00001;806;00959;0.408248290463863
00001;807;00964;0.408248290463863
00001;808;00972;0.408248290463863
00001;809;00986;0.408248290463863
00001;810;00987;0.408248290463863
00001;811;00988;0.408248290463863
00001;812;00989;0.408248290463863
00001;813;00994;0.408248290463863
00001;814;00998;0.408248290463863
00001;815;01005;0.408248290463863
00001;816;01007;0.408248290463863
00001;817;01015;0.408248290463863
00001;818;01017;0.408248290463863
00001;819;01018;0.408248290463863
00001;820;01019;0.408248290463863
00001;821;01024;0.408248290463863
00001;822;01032;0.408248290463863
00001;823;01038;0.408248290463863
00001;824;01040;0.408248290463863
00001;825;01046;0.408248290463863
00001;826;01047;0.408248290463863
00001;827;01050;0.408248290463863
00001;828;01051;0.408248290463863
00001;829;01053;0.408248290463863
00001;830;01054;0.408248290463863
00001;831;01056;0.408248290463863
00001;832;01057;0.408248290463863
00001;833;01060;0.408248290463863
00001;834;01062;0.408248290463863
00001;835;01065;0.408248290463863
00001;836;01067;0.408248290463863
00001;837;01068;0.408248290463863
00001;838;01069;0.408248290463863
00001;839;01074;0.408248290463863
00001;840;01075;0.408248290463863
00001;841;01077;0.408248290463863
00001;842;01082;0.408248290463863
00001;843;01083;0.408248290463863
